,has_company_logo,employment_type,required_experience,required_education,industry,function,fraudulent,state,words_count,words_mapped
8245,1,1,6,6,73,27,0,8,2680,3
8246,0,1,6,6,84,23,0,5,2308,2
8247,1,1,0,1,70,31,0,5,3137,3
8248,1,0,5,1,56,18,0,24,2739,3
8249,1,0,2,1,31,11,0,16,176,0
8250,0,0,6,1,109,5,0,35,1198,1
8251,1,1,0,6,59,12,0,5,1434,1
8252,1,1,0,6,28,19,0,46,3585,5
8253,0,1,2,6,52,17,1,15,65,0
8254,1,1,1,1,70,34,0,5,3609,6
8255,0,2,6,6,85,12,1,44,2138,2
8256,1,0,2,1,31,11,0,24,138,0
8257,1,1,5,1,10,23,0,8,2101,2
8258,1,1,5,6,109,32,0,28,986,1
8259,0,1,6,6,84,23,0,11,1889,2
8260,1,1,5,1,86,12,0,5,1915,2
8261,1,2,6,6,84,23,0,48,2387,2
8262,1,1,1,1,111,20,0,38,2579,3
8263,0,1,2,4,39,32,0,24,1762,2
8264,0,1,2,4,39,32,0,19,1762,2
8265,1,0,2,1,31,11,0,50,145,0
8266,1,3,4,8,73,22,0,25,835,1
8267,0,1,2,4,39,32,0,15,1762,2
8268,0,1,6,6,70,23,0,23,1124,1
8269,1,1,0,1,31,11,0,15,1865,2
8270,1,1,5,1,59,12,0,35,2239,2
8271,1,0,2,1,31,11,0,39,148,0
8272,0,2,6,6,84,23,0,35,1490,1
8273,0,1,6,6,85,24,1,44,1981,2
8274,0,1,2,2,32,21,0,41,269,0
8275,1,0,6,1,31,23,0,6,171,0
8276,1,1,5,1,84,9,0,44,2027,2
8277,1,0,0,6,22,6,0,38,3565,5
8278,1,0,6,1,31,23,0,5,171,0
8279,1,0,6,1,31,23,0,28,171,0
8280,0,2,6,6,84,23,0,5,3299,4
8281,1,0,6,1,31,23,0,46,171,0
8282,0,0,6,6,27,24,0,24,1545,2
8283,1,0,6,1,31,23,0,2,171,0
8284,0,1,0,0,123,32,0,0,1031,1
8285,0,1,5,6,8,5,0,39,3062,3
8286,1,4,2,0,84,23,0,35,2097,2
8287,1,1,1,5,73,12,1,5,2348,2
8288,0,1,6,6,84,23,0,24,1835,2
8289,1,1,2,4,117,32,0,0,2153,2
8290,1,1,2,4,32,21,0,18,300,0
8291,0,1,0,2,117,10,0,15,328,0
8292,0,2,6,6,84,23,0,5,3575,5
8293,1,1,2,4,37,7,0,4,2751,3
8294,1,1,2,4,26,7,0,35,1726,2
8295,1,1,6,6,84,23,0,35,981,1
8296,1,1,5,1,87,20,0,5,2862,3
8297,1,1,6,6,84,23,0,35,1866,2
8298,0,4,6,6,26,23,0,21,1158,1
8299,0,1,5,1,31,12,0,23,1391,1
8300,1,4,2,4,115,7,0,43,1739,2
8301,0,2,6,6,84,23,0,10,1331,1
8302,1,1,2,4,39,7,0,44,2930,3
8303,1,2,5,6,121,20,0,11,92,0
8304,0,1,6,6,52,23,0,2,3599,5
8305,1,1,6,6,23,32,0,15,1516,2
8306,1,0,5,1,86,23,0,35,2664,3
8307,1,2,6,6,102,32,0,20,1757,2
8308,1,1,0,1,59,32,0,20,1423,1
8309,0,1,2,1,22,18,0,32,2713,3
8310,1,1,0,1,59,12,0,35,1972,2
8311,1,1,2,0,11,20,0,39,1293,1
8312,1,1,0,1,59,12,0,5,1854,2
8313,1,1,6,6,29,23,0,5,2042,2
8314,1,2,6,6,84,23,0,34,882,1
8315,1,1,6,4,23,32,0,15,2112,2
8316,1,1,5,1,73,18,1,5,1710,2
8317,1,1,6,4,56,18,0,25,2043,2
8318,1,1,5,1,39,23,0,46,1824,2
8319,0,1,5,1,56,1,0,15,2551,3
8320,1,1,0,0,56,18,0,24,2804,3
8321,0,2,6,6,84,23,0,10,2128,2
8322,1,1,0,1,59,23,0,44,2245,2
8323,1,0,6,6,56,23,0,21,1928,2
8324,1,1,5,1,56,18,0,32,2072,2
8325,0,2,6,6,84,23,0,5,3514,5
8326,0,1,5,1,56,18,0,5,2805,3
8327,0,2,6,6,84,23,0,5,3586,5
8328,0,0,6,6,56,23,0,5,20,0
8329,0,1,6,6,70,23,0,40,1107,1
8331,0,1,6,6,22,23,0,5,1335,1
8332,0,1,6,6,84,23,0,20,1835,2
8333,0,0,6,6,56,18,0,48,24,0
8334,1,0,0,6,22,6,0,38,3565,5
8335,0,1,6,6,56,23,0,11,1171,1
8336,0,3,6,6,84,23,0,5,2027,2
8337,0,2,6,6,84,23,0,32,251,0
8338,1,1,2,1,86,32,0,0,1640,2
8339,1,1,2,4,64,19,0,0,1942,2
8340,1,1,6,1,56,32,0,15,1645,2
8341,1,0,5,6,56,18,0,5,50,0
8342,1,0,0,6,22,12,0,38,3094,3
8343,0,1,6,6,84,23,0,19,2442,2
8344,0,1,6,6,0,23,0,23,827,1
8345,0,1,5,1,72,22,0,5,3471,4
8346,1,2,6,6,84,7,0,5,2212,2
8347,1,2,6,6,84,23,0,6,822,1
8348,1,1,0,1,59,17,0,35,2543,3
8349,0,1,6,6,22,23,0,39,1353,1
8350,1,1,0,6,85,17,0,37,3068,3
8351,1,2,6,6,84,23,0,43,369,0
8352,1,1,5,6,4,23,0,35,2585,3
8353,1,1,5,1,56,12,0,15,2469,3
8354,1,2,6,6,84,23,0,30,2222,2
8355,1,1,0,0,56,18,0,24,2790,3
8356,1,0,6,1,31,23,0,21,171,0
8357,1,3,6,6,4,23,0,39,174,0
8358,1,0,6,1,31,23,0,10,171,0
8359,0,1,6,6,73,23,0,23,1347,1
8360,1,1,6,6,22,23,0,39,1199,1
8361,1,1,5,4,96,20,0,36,2292,2
8362,0,2,6,6,108,23,0,46,46,0
8363,1,4,2,4,34,23,0,44,930,1
8364,1,1,5,1,101,18,0,4,3237,4
8365,0,2,6,6,84,23,0,4,232,0
8366,1,1,6,4,8,15,0,20,488,0
8367,1,1,5,1,39,18,0,35,1514,1
8368,1,0,5,1,39,18,0,46,1210,1
8369,1,1,5,1,22,12,0,44,1871,2
8370,1,1,0,6,15,16,0,38,2009,2
8371,1,4,0,2,77,16,0,11,1265,1
8372,1,1,0,1,113,5,0,35,1946,2
8373,0,1,6,6,72,23,0,15,1578,2
8374,0,1,6,6,84,23,0,36,474,0
8375,1,1,6,3,50,16,0,10,1243,1
8376,1,1,5,4,56,6,0,44,2079,2
8377,1,0,5,6,56,18,0,44,1980,2
8378,0,1,6,6,84,23,0,24,474,0
8379,1,1,0,1,9,23,0,32,1281,1
8380,1,1,2,1,39,32,0,5,2632,3
8381,1,1,6,6,9,1,0,5,1878,2
8382,0,1,6,6,84,23,0,23,755,1
8383,1,1,2,4,120,23,0,5,1164,1
8384,1,1,0,4,20,7,0,5,2220,2
8385,1,1,0,0,56,18,0,44,3422,4
8386,1,1,6,1,56,17,0,35,3469,4
8387,0,0,5,1,32,12,0,0,172,0
8388,1,2,6,6,84,23,0,44,1291,1
8389,0,2,6,6,84,23,0,44,594,0
8390,1,1,0,1,56,32,0,5,1139,1
8391,0,1,6,6,52,23,0,24,481,0
8392,0,1,6,6,22,23,0,25,492,0
8393,1,1,5,1,59,9,0,0,3162,4
8394,0,1,6,6,39,32,0,23,749,1
8395,1,1,2,6,98,23,0,29,2065,2
8396,1,5,4,8,59,3,0,35,1005,1
8397,1,1,5,6,67,12,0,35,1564,2
8398,1,1,6,4,63,1,0,39,96,0
8399,1,1,6,6,18,23,0,5,2373,2
8400,0,1,6,6,72,23,0,36,244,0
8401,1,2,6,6,84,32,0,5,2837,3
8402,0,1,2,1,86,9,0,5,228,0
8403,1,1,0,6,73,32,0,10,2934,3
8404,1,2,6,6,84,23,0,28,398,0
8405,1,1,0,6,73,32,0,10,2896,3
8406,1,1,0,4,42,7,0,5,3561,5
8407,1,2,6,6,84,23,0,5,2900,3
8408,0,1,6,6,56,23,0,15,703,1
8409,0,1,6,6,73,23,0,25,265,0
8410,1,1,2,4,15,16,0,38,2212,2
8411,1,1,1,1,56,18,0,10,3187,4
8412,1,1,6,6,26,32,0,44,1903,2
8413,1,2,6,6,84,23,0,45,746,1
8414,1,1,5,6,67,12,0,35,1595,2
8415,1,1,6,6,22,12,0,5,1670,2
8416,0,1,6,6,72,23,0,15,672,1
8417,1,4,0,10,83,7,0,25,1521,2
8418,1,1,0,4,8,30,0,35,2534,3
8419,0,1,6,6,84,23,0,25,340,0
8420,1,1,6,5,84,11,0,35,2959,3
8421,1,2,6,6,84,23,0,33,835,1
8422,1,1,6,6,56,9,0,35,1514,1
8423,1,1,5,1,104,19,0,11,704,1
8424,1,3,6,6,35,24,0,34,864,1
8425,0,1,6,6,0,23,0,15,792,1
8426,1,1,6,6,84,23,0,44,3601,5
8427,1,1,5,1,84,12,0,44,1810,2
8428,1,1,5,6,73,23,0,15,1907,2
8429,1,1,6,6,84,23,0,36,2896,3
8430,1,1,4,1,9,31,0,35,1552,2
8431,1,4,2,4,37,23,0,23,881,1
8432,1,1,0,6,121,23,0,2,1221,1
8433,1,2,6,6,84,23,0,20,1060,1
8434,1,3,6,6,83,24,0,5,327,0
8435,1,1,5,1,55,23,0,48,1764,2
8436,1,1,2,6,59,12,0,5,2848,3
8437,1,1,2,1,102,3,0,32,1608,2
8438,1,0,0,0,83,1,0,5,1994,2
8439,1,1,6,6,104,23,0,35,589,0
8440,1,2,6,6,84,23,0,45,768,1
8441,1,1,2,4,15,16,0,38,1844,2
8442,1,1,6,5,84,11,0,35,3132,3
8443,1,0,5,1,22,4,0,46,1380,1
8444,1,2,6,6,84,23,0,38,1439,1
8445,1,4,6,5,84,11,0,35,2046,2
8446,0,1,6,6,84,23,0,23,474,0
8447,1,1,0,5,63,19,0,9,292,0
8448,1,1,0,1,59,7,0,39,1488,1
8449,1,2,6,6,84,23,0,28,1043,1
8450,1,2,6,6,84,23,0,34,787,1
8451,1,2,6,6,84,23,0,6,737,1
8452,0,1,6,6,84,23,0,39,374,0
8453,0,1,6,6,84,23,0,36,996,1
8454,1,4,6,6,108,7,0,20,823,1
8455,1,1,5,1,22,12,0,48,2551,3
8456,1,1,2,4,62,19,0,13,758,1
8457,0,1,6,6,84,30,0,18,395,0
8458,1,5,2,6,114,1,0,36,1373,1
8459,1,1,5,6,39,13,0,35,450,0
8460,0,1,6,6,84,23,0,25,385,0
8461,1,2,6,6,84,23,0,4,895,1
8462,0,0,5,5,56,12,0,44,411,0
8463,1,0,2,6,118,32,0,5,680,1
8464,1,2,6,6,84,23,0,14,732,1
8465,1,2,6,6,84,23,0,20,1222,1
8466,1,1,5,6,73,9,0,4,1046,1
8467,1,1,1,1,69,21,0,0,3138,3
8468,1,1,0,0,56,18,0,44,3414,4
8469,1,2,6,6,84,23,0,5,967,1
8470,0,1,2,6,56,7,0,0,900,1
8471,1,5,6,1,22,12,0,48,2293,2
8472,1,1,6,6,84,23,0,5,2190,2
8473,1,1,6,6,25,32,0,9,1932,2
8474,1,1,2,4,6,7,0,44,884,1
8475,0,1,6,6,22,23,0,36,1353,1
8476,1,1,5,1,84,18,0,4,3433,4
8477,1,1,0,6,85,17,0,29,2859,3
8478,1,1,5,6,30,23,0,35,1659,2
8479,0,1,1,6,37,20,0,35,503,0
8480,1,2,6,6,84,23,0,44,2888,3
8481,1,2,6,6,57,32,0,36,1675,2
8482,1,2,6,6,84,23,0,5,2327,2
8483,1,1,6,4,6,25,0,4,2856,3
8484,1,1,5,1,59,22,0,35,3183,4
8485,0,1,6,6,84,23,0,20,709,1
8486,1,3,6,4,110,23,0,25,3464,4
8487,1,1,5,1,22,12,0,5,2812,3
8488,1,1,5,5,32,12,0,39,1346,1
8489,1,1,0,1,39,23,0,35,1522,2
8490,1,1,2,6,40,33,0,26,3068,3
8491,1,1,5,1,59,12,0,5,1219,1
8492,0,1,6,6,84,23,0,5,1816,2
8493,1,1,2,1,22,8,0,5,3151,4
8494,1,2,6,6,84,23,0,20,1269,1
8495,1,1,5,4,56,18,0,25,2358,2
8496,1,1,0,1,22,22,0,5,1581,2
8497,1,1,0,1,59,25,0,35,2137,2
8498,1,5,4,4,55,18,0,24,1374,1
8499,1,1,2,1,22,32,0,5,2481,3
8500,1,1,6,1,73,18,0,0,1157,1
8501,1,1,6,6,39,7,0,45,1448,1
8502,1,4,5,1,50,16,0,4,1367,1
8503,1,1,5,1,59,9,0,48,2694,3
8504,1,0,6,1,31,23,0,11,171,0
8505,0,1,6,6,84,23,0,44,1521,2
8506,1,1,2,4,50,16,0,5,2068,2
8507,0,1,5,6,22,12,0,20,1012,1
8508,1,4,6,4,50,16,0,23,608,1
8509,1,1,1,0,56,32,0,44,2081,2
8510,0,1,6,6,84,23,0,23,771,1
8511,1,0,6,1,31,23,0,10,171,0
8512,1,1,1,6,59,32,0,15,2015,2
8513,0,0,5,6,84,23,0,46,29,0
8514,1,4,5,0,50,16,0,4,1510,1
8515,1,4,5,1,50,16,0,4,1085,1
8516,1,4,5,1,50,16,0,4,1367,1
8517,0,0,5,6,59,12,0,5,788,1
8518,1,1,5,1,82,14,0,35,2997,3
8519,1,1,6,6,84,23,0,13,3466,4
8520,1,1,6,6,84,23,0,32,2316,2
8521,1,2,6,6,84,24,0,48,3306,4
8522,1,1,2,6,104,32,0,35,2815,3
8523,1,1,2,1,56,32,0,5,2451,2
8524,0,1,6,6,84,23,0,23,334,0
8525,1,1,2,6,39,13,0,36,2858,3
8526,1,0,6,1,31,23,0,47,171,0
8527,1,1,6,6,29,9,0,5,1692,2
8528,1,2,6,6,84,23,0,45,940,1
8529,1,1,6,6,84,23,0,44,1542,2
8530,1,2,6,6,84,23,0,20,1184,1
8531,1,1,5,1,11,23,0,0,1217,1
8532,1,1,6,6,84,9,0,35,1436,1
8533,1,2,6,6,84,23,0,8,1981,2
8534,1,1,5,1,56,18,0,5,3037,3
8535,1,2,6,6,84,23,0,48,731,1
8536,1,2,6,6,84,23,0,20,1120,1
8537,0,1,6,6,84,23,0,23,968,1
8538,1,1,5,1,47,32,0,35,2560,3
8539,1,1,2,1,73,27,0,36,2029,2
8540,1,2,6,6,84,23,0,20,1092,1
8541,1,1,5,6,57,23,0,20,2674,3
8542,1,1,2,1,114,32,0,34,1993,2
8543,1,1,5,1,84,22,0,5,2440,2
8544,1,2,6,6,84,23,0,34,825,1
8545,1,1,0,1,100,28,0,35,1140,1
8546,1,0,2,1,31,11,0,26,148,0
8547,1,1,5,6,114,12,0,35,2943,3
8548,0,1,6,6,84,23,0,36,385,0
8549,1,1,5,4,56,6,0,15,2079,2
8550,1,1,0,6,39,32,0,5,3277,4
8551,1,1,0,0,50,16,0,0,1581,2
8552,1,0,0,7,77,16,0,11,2050,2
8553,1,1,0,2,118,20,0,5,1001,1
8554,1,0,4,6,124,22,0,20,528,0
8555,0,1,6,6,84,23,0,49,474,0
8556,1,1,6,6,56,12,0,35,1256,1
8557,1,1,3,1,56,32,0,5,2335,2
8558,0,0,5,6,56,18,0,5,1749,2
8559,0,1,6,6,72,23,0,5,285,0
8560,0,1,6,1,82,22,0,5,1423,1
8561,1,1,0,4,8,7,0,20,1230,1
8562,0,1,6,6,84,23,0,44,2736,3
8563,1,1,6,4,110,23,0,5,3270,4
8564,1,1,3,1,56,32,0,5,2339,2
8565,1,1,3,1,56,32,0,5,2334,2
8566,0,2,6,6,108,23,0,32,256,0
8567,0,1,6,6,84,23,0,15,532,0
8568,1,1,3,1,56,32,0,5,2340,2
8569,0,1,6,6,84,23,0,20,303,0
8570,1,3,6,6,84,7,0,35,1391,1
8571,1,1,3,1,56,32,0,5,2337,2
8572,1,1,2,6,77,23,0,16,129,0
8573,1,1,0,6,56,7,0,35,2722,3
8574,1,1,2,4,115,7,0,39,1905,2
8575,1,2,6,6,84,23,0,20,1106,1
8576,0,1,2,4,56,0,0,7,644,1
8577,1,4,5,6,16,33,0,6,2658,3
8578,1,1,5,6,59,12,0,5,1537,2
8579,1,1,5,6,84,23,0,5,369,0
8580,1,1,6,6,84,22,0,35,3085,3
8581,1,0,0,1,73,2,0,0,1547,2
8582,1,4,6,6,84,11,0,11,1051,1
8583,1,2,6,6,84,23,0,35,1323,1
8584,1,2,6,6,23,24,0,44,1686,2
8585,0,1,6,6,84,23,0,39,1835,2
8586,0,1,5,1,54,21,0,23,611,1
8587,1,1,1,6,22,18,0,5,1752,2
8588,1,1,1,1,42,30,0,25,2187,2
8589,1,2,6,6,84,23,0,35,1832,2
8590,1,1,0,6,85,23,0,37,1429,1
8591,1,1,6,4,26,7,0,44,1662,2
8592,1,1,5,1,59,12,0,5,1552,2
8593,0,1,6,6,22,23,0,24,741,1
8594,1,1,0,1,59,32,0,16,3257,4
8595,0,1,6,6,22,23,0,46,1743,2
8596,1,1,0,6,85,17,0,44,2859,3
8597,1,1,2,0,11,20,0,10,1278,1
8598,1,1,0,1,59,12,0,5,1575,2
8599,1,1,0,1,25,32,0,15,2992,3
8600,1,1,6,1,85,12,0,5,2423,2
8601,1,2,6,6,84,23,0,35,2744,3
8602,0,1,6,4,104,32,0,38,1175,1
8603,0,1,6,6,37,23,0,23,709,1
8604,0,1,2,1,56,32,0,21,3139,3
8605,0,0,5,6,30,18,0,6,2931,3
8606,0,1,6,6,84,23,0,25,316,0
8607,0,1,6,6,84,23,0,44,3158,4
8608,1,1,6,1,85,12,0,44,2424,2
8609,1,2,0,6,85,25,0,44,1525,2
8610,1,1,2,1,115,7,0,39,2124,2
8611,1,1,6,4,57,32,0,10,794,1
8612,1,2,2,4,84,16,0,25,2542,3
8613,1,1,2,4,23,24,0,13,591,0
8614,1,1,6,6,85,12,0,19,1921,2
8615,1,1,1,1,38,7,0,30,2981,3
8616,0,1,6,6,84,23,0,5,521,0
8617,1,1,0,1,59,9,0,5,2118,2
8618,1,1,5,6,56,32,0,38,2520,3
8619,0,1,6,6,70,23,0,39,645,1
8620,0,0,5,6,84,23,0,32,793,1
8621,0,1,6,6,73,23,0,48,282,0
8622,1,1,5,6,109,32,0,15,986,1
8623,1,1,5,1,22,17,0,5,3248,4
8624,1,1,2,6,22,23,0,20,967,1
8625,0,1,6,6,84,23,0,15,3184,4
8626,1,2,6,6,84,23,0,5,2839,3
8627,1,1,5,6,113,18,0,4,2051,2
8628,1,0,6,6,124,37,0,16,2450,2
8629,1,2,6,6,84,23,0,5,2879,3
8630,1,1,0,1,18,18,0,35,2430,2
8631,1,0,6,1,31,23,0,44,171,0
8632,1,1,2,4,50,16,0,5,2087,2
8633,1,1,2,6,40,33,0,26,3064,3
8634,1,1,4,5,39,31,0,5,2239,2
8635,0,1,2,6,117,15,0,5,300,0
8636,1,1,6,6,73,22,0,35,2539,3
8637,1,1,0,6,39,32,0,44,3269,4
8638,1,3,6,8,124,37,0,22,1678,2
8639,1,2,6,6,84,23,0,49,1763,2
8640,1,1,5,7,29,9,0,35,1457,1
8641,0,1,6,6,56,23,0,49,323,0
8642,1,1,5,1,84,21,0,13,3596,5
8643,1,1,1,1,31,11,0,35,2987,3
8644,1,1,6,6,56,32,0,0,2239,2
8645,0,1,6,6,84,23,0,23,321,0
8646,1,1,6,6,73,28,0,5,2636,3
8647,0,1,6,4,110,23,0,35,964,1
8648,1,1,2,6,50,16,0,44,640,1
8649,1,1,2,4,64,23,0,44,1852,2
8650,0,0,5,6,84,23,0,8,1371,1
8651,1,1,5,1,101,18,0,4,3259,4
8652,1,1,6,6,84,23,0,5,629,1
8653,0,1,6,6,84,23,0,23,873,1
8654,1,2,6,6,84,23,0,44,1457,1
8655,1,1,5,1,77,16,0,28,1484,1
8656,1,1,5,1,115,25,0,0,3288,4
8657,1,1,2,0,56,7,0,23,1601,2
8658,1,2,6,6,84,23,0,28,734,1
8659,1,1,0,6,39,23,0,46,2228,2
8660,0,1,5,1,70,20,0,11,1906,2
8661,1,1,5,1,39,4,0,35,1259,1
8662,0,0,5,6,84,23,0,46,616,1
8663,1,1,0,1,73,32,0,15,3407,4
8664,0,1,5,6,69,12,0,41,2173,2
8665,1,1,2,4,15,16,0,38,1918,2
8666,1,2,6,6,84,23,0,5,1706,2
8667,1,1,6,6,73,18,0,28,2071,2
8668,0,1,6,6,84,23,0,36,1674,2
8669,1,1,6,6,96,24,0,0,1342,1
8670,1,1,5,1,22,12,0,5,1039,1
8671,1,1,0,1,73,22,0,5,1351,1
8672,1,1,0,1,72,32,0,35,1077,1
8673,0,1,6,6,84,23,0,36,536,0
8674,1,1,0,1,56,6,0,8,2605,3
8675,0,1,6,6,73,23,0,36,933,1
8676,1,1,5,6,59,30,0,38,2724,3
8677,0,1,5,2,56,12,0,35,802,1
8678,1,1,5,6,8,23,0,20,1910,2
8679,1,1,1,6,73,32,0,35,1748,2
8680,0,1,2,1,56,30,0,11,280,0
8681,1,1,0,1,30,11,0,6,750,1
8682,1,1,6,6,84,12,0,0,775,1
8683,1,1,0,6,102,37,0,35,1826,2
8684,1,0,2,6,56,18,0,11,1501,1
8685,1,0,2,6,118,32,0,5,680,1
8686,1,1,5,6,56,18,0,2,1032,1
8687,0,0,5,6,56,32,0,35,663,1
8688,1,4,4,6,100,28,0,8,556,0
8689,1,1,1,1,77,16,0,46,1795,2
8690,0,0,5,6,84,23,0,20,26,0
8691,1,4,2,1,56,18,0,5,1229,1
8692,1,1,5,1,22,12,0,38,1851,2
8693,1,1,2,4,73,7,0,35,2955,3
8694,0,1,6,6,84,23,0,20,1674,2
8695,1,4,6,4,50,16,0,23,596,0
8696,1,1,6,6,22,7,0,6,1829,2
8697,0,1,5,1,50,20,0,0,2688,3
8698,0,1,4,6,59,22,0,34,425,0
8699,1,1,6,6,56,32,0,5,2448,2
8700,0,1,0,1,22,12,0,44,132,0
8701,1,1,0,1,24,1,0,5,2420,2
8702,1,5,6,4,8,23,0,20,514,0
8703,0,0,5,6,56,23,0,46,64,0
8704,0,1,6,6,84,12,0,10,582,0
8705,1,1,5,1,22,12,0,42,2581,3
8706,0,1,0,0,59,12,0,38,2648,3
8707,1,1,5,1,22,12,0,8,2828,3
8708,1,1,6,1,56,23,0,35,1092,1
8709,1,1,0,1,73,22,0,5,3256,4
8710,1,1,2,1,0,0,0,13,1358,1
8711,0,1,6,6,22,23,0,6,1632,2
8712,1,1,2,4,96,26,0,36,1878,2
8713,1,1,0,6,85,23,0,50,1369,1
8714,1,0,6,1,31,23,0,42,171,0
8715,1,1,0,1,26,1,0,35,1664,2
8716,1,1,5,3,9,12,0,35,1189,1
8717,1,2,6,6,84,23,0,5,2307,2
8718,0,1,5,1,0,0,0,15,650,1
8719,0,1,6,6,0,23,0,49,827,1
8720,1,1,6,6,59,23,0,46,1755,2
8721,0,1,6,6,84,23,0,39,338,0
8722,1,1,0,1,50,22,0,5,1351,1
8723,0,1,6,6,0,23,0,39,657,1
8724,1,2,6,6,84,23,0,46,1396,1
8725,1,1,5,1,39,20,0,46,2228,2
8726,1,1,5,1,22,12,0,38,2058,2
8727,1,2,6,6,59,18,0,39,2214,2
8728,1,1,5,1,59,9,0,35,1331,1
8729,1,2,6,6,84,23,0,5,2221,2
8730,1,1,2,1,47,7,0,35,2876,3
8731,1,5,0,8,11,1,0,15,815,1
8732,1,1,0,6,91,32,0,5,2178,2
8733,1,1,5,6,22,12,0,5,2567,3
8734,1,1,5,6,56,18,0,5,3074,3
8735,1,2,6,6,84,23,0,5,2931,3
8736,1,1,2,6,56,1,0,38,2337,2
8737,1,1,6,6,59,18,0,5,1981,2
8738,0,1,6,6,84,23,0,21,1677,2
8739,1,4,4,6,91,17,0,5,2267,2
8740,1,1,5,6,59,12,0,5,2077,2
8741,0,1,5,1,56,18,0,20,849,1
8742,1,1,0,6,56,12,0,35,2058,2
8743,0,1,6,6,84,23,0,5,316,0
8744,0,1,6,6,84,23,0,24,513,0
8745,1,1,0,1,59,12,0,5,1722,2
8746,1,1,0,6,39,23,0,46,2118,2
8747,1,0,6,1,31,23,0,26,171,0
8748,1,2,6,6,84,23,0,39,1707,2
8749,1,1,2,1,56,7,0,24,2602,3
8750,0,1,0,4,96,7,0,25,894,1
8751,1,2,6,6,84,23,0,5,915,1
8752,1,1,6,4,57,32,0,28,796,1
8753,1,2,6,6,84,23,0,0,2109,2
8754,1,1,0,4,59,32,0,5,2467,3
8755,1,1,5,1,0,0,0,5,3136,3
8756,1,1,0,6,59,26,0,35,3310,4
8757,1,1,5,6,59,18,0,11,1201,1
8758,1,1,6,1,22,32,0,5,2267,2
8759,0,1,6,6,84,23,0,25,873,1
8760,1,2,6,6,48,23,0,44,1027,1
8761,1,1,5,1,11,20,0,20,2649,3
8762,1,4,6,6,73,23,0,0,1992,2
8763,0,1,6,6,84,23,0,25,437,0
8764,1,1,5,6,56,27,0,11,1398,1
8765,1,0,6,1,31,23,0,1,171,0
8766,1,0,6,6,22,32,0,38,1665,2
8767,1,1,2,6,43,32,0,28,1904,2
8768,0,1,6,6,48,23,0,17,799,1
8769,0,1,6,6,84,23,0,5,1912,2
8770,1,1,6,1,73,23,0,15,1502,1
8771,0,1,6,6,84,23,0,5,602,1
8772,1,1,2,6,39,23,0,46,1793,2
8773,1,2,6,6,57,32,0,10,1686,2
8774,1,1,6,4,57,32,0,5,797,1
8775,1,1,2,1,84,5,0,44,2461,3
8776,1,1,0,6,50,23,0,10,1545,2
8777,1,4,6,6,73,1,0,41,1723,2
8778,0,1,6,6,84,23,0,24,478,0
8779,1,1,6,4,50,16,0,23,498,0
8780,1,1,0,1,86,9,0,35,1042,1
8781,1,0,6,8,109,2,0,0,2500,3
8782,1,1,2,4,56,7,0,45,875,1
8783,0,1,6,6,32,23,0,11,1906,2
8784,0,1,6,6,84,23,0,25,739,1
8785,0,2,6,6,84,12,0,0,1565,2
8786,1,1,0,1,56,22,0,24,2373,2
8787,1,2,6,6,84,23,0,28,509,0
8788,1,1,0,6,85,17,0,44,2859,3
8789,1,1,0,1,26,18,0,8,2908,3
8790,1,0,6,1,31,23,0,5,171,0
8791,0,1,6,6,84,23,0,19,1621,2
8792,1,1,5,6,14,21,0,35,1508,1
8793,1,1,6,1,22,7,0,20,2521,3
8794,1,1,6,1,59,25,0,5,2376,2
8795,1,2,6,6,84,23,0,14,925,1
8796,1,1,5,6,22,12,0,5,1152,1
8797,1,3,4,6,84,23,0,24,1442,1
8798,1,4,0,0,56,18,0,16,1504,1
8799,1,1,5,1,22,12,0,5,2536,3
8800,1,1,5,6,59,12,0,5,1954,2
8801,1,2,6,6,84,23,0,34,924,1
8802,1,1,6,5,84,16,0,44,764,1
8803,1,4,2,4,115,7,0,24,1576,2
8804,1,1,6,4,23,32,0,15,2080,2
8805,0,1,3,3,50,16,0,0,944,1
8806,0,1,6,6,84,23,0,20,755,1
8807,1,1,5,1,56,6,0,5,3206,4
8808,1,1,0,6,91,32,0,44,2172,2
8809,1,1,5,1,67,20,0,4,1256,1
8810,1,1,0,1,73,32,0,5,3407,4
8811,1,1,6,4,25,32,0,39,2010,2
8812,1,1,6,6,84,9,0,35,2791,3
8813,1,1,2,4,15,16,0,38,1334,1
8814,1,1,6,6,22,12,0,5,2651,3
8815,0,2,6,6,84,23,0,8,1000,1
8816,1,0,4,6,22,22,0,45,1162,1
8817,0,1,6,6,32,23,0,5,437,0
8818,0,1,6,6,37,23,0,23,694,1
8819,1,1,6,6,26,32,0,44,1894,2
8820,1,1,5,1,73,22,0,5,2445,2
8821,1,1,0,1,56,18,0,35,2059,2
8822,0,1,6,6,84,23,0,20,513,0
8823,1,2,5,6,22,18,0,10,1469,1
8824,0,1,6,6,84,23,0,44,1946,2
8825,1,1,5,1,6,22,0,44,2455,3
8826,1,4,6,6,22,18,0,10,1185,1
8827,1,1,6,6,33,22,0,5,2528,3
8828,1,1,5,6,84,12,0,35,1807,2
8829,0,1,0,1,22,7,0,11,1083,1
8830,1,1,6,1,59,22,0,16,3617,6
8831,1,1,5,1,73,22,0,5,3228,4
8832,0,1,6,1,59,28,0,5,1469,1
8833,0,1,6,6,84,23,0,23,414,0
